index	genre	filename	year	old_index	source1	source2	sentence1	sentence2	score
6157	main-captions	images	2015	435	none	none	A woman in jeans plays a video game in front of a large screen.	A man and a woman are posing for a photograph in front of a yellow flower-bed.	0.4
539	main-captions	MSRvid	2012train	70	none	none	Someone is boiling okra in a pot.	Someone is cooking okra in a pan.	4.4
6341	main-captions	track5.en-en	2017	177	none	none	A guy and a girl are rock climbing with backpacks on.	Two boys are riding on a toy with a blonde girl running long side of them.	0.0
1777	main-captions	images	2015	848	none	none	A girl in a pink shirt is sprawling her limbs out in midair.	A man dressed in a Santa suit is climbing up a large concrete building.	0.0
6223	main-captions	images	2015	1155	none	none	A hockey player looks intently downward.	A hockey player during a game.	2.0
27	main-captions	MSRvid	2012test	42	none	none	A rabbit is running from an eagle.	A hare is running from a eagle.	4.2
6363	main-captions	track5.en-en	2017	222	none	none	Two boys in black swimming trunks are holding another boy by his arms and legs on a beach.	Man in white shirt flipping young boy in the water with four other boys surrounding them.	1.4
1068	main-captions	images	2014	94	none	none	A passenger train in the snow.	A passenger train waiting in a station.	2.2
1435	main-captions	images	2014	646	none	none	The young rider takes a ride on the brown horse.	A young female rider on a brown horse.	3.8
1500	main-captions	images	2015	8	none	none	A black dog emerges from the water with a white ball in its mouth.	a black dog walking out of the water with a white ball in his mouth.	4.8
10	main-captions	MSRvid	2012test	17	none	none	The man hit the other man with a stick.	The man spanked the other man with a stick.	4.2
1612	main-captions	images	2015	349	none	none	"Three individuals are posing on skis behind a ""no skiing"" sign."	Three people on skis are standing behind a no skiing sign.	4.4
5837	main-captions	MSRvid	2012test	507	none	none	A girl is riding a horse.	The girl trotted the horse.	4.5
1261	main-captions	images	2014	384	none	none	Ten sheep looking at the camera.	A cat on its back looking at the camera.	1.2
202	main-captions	MSRvid	2012test	296	none	none	Someone is mixing ingrediants.	Someone is sewing things.	0.25
657	main-captions	MSRvid	2012train	240	none	none	A motorcyclist crashes on his motorcycle.	A person crashes on a motorcycle.	4.2
629	main-captions	MSRvid	2012train	198	none	none	A woman is dancing in a cage.	A woman is dancing.	3.25
65	main-captions	MSRvid	2012test	99	none	none	A squirrel is spinning around in circles.	A squirrel runs around in circles.	4.0
1911	main-captions	images	2015	1245	none	none	An owl has its wings up and widespread during the day.	The bird has its wings spread as it flies.	2.4
49	main-captions	MSRvid	2012test	72	none	none	A boy is playing guitar.	A man is playing a guitar.	3.2
990	main-captions	MSRvid	2012train	731	none	none	A little girl plays the violin on a beach.	The girl sat on the couch to crochet.	0.0
132	main-captions	MSRvid	2012test	195	none	none	A man and woman are driving down the street in a jeep.	A man and woman are driving down the road in an open air vehicle.	4.0
1622	main-captions	images	2015	381	none	none	The brown and black dog sprints across the snow.	A black dog is running quickly along the ground.	2.8
267	main-captions	MSRvid	2012test	398	none	none	A man is walking along a path through wilderness.	A man is walking down a road.	2.5
1853	main-captions	images	2015	1088	none	none	A girl wearing green twists something in her hands.	A young boy wearing only green shorts poses awkwardly with a brick background.	0.8
5974	main-captions	MSRvid	2012train	591	none	none	The dog could not figure out how to get a stick out the doggy door.	A dog is trying to get through his dog door.	2.75
970	main-captions	MSRvid	2012train	702	none	none	The two men did a funny skit with a boxer in front of a crowd of people.	Boys are dancing in front of people.	1.5
6296	main-captions	track5.en-en	2017	99	none	none	A player bounces a ball.	A player catching a ball.	1.6
5977	main-captions	MSRvid	2012train	617	none	none	Someone is mixing a liquid.	A man is playing a guitar.	0.0
588	main-captions	MSRvid	2012train	139	none	none	A woman is slicing an onion.	A man is slicing a tomato.	1.2
929	main-captions	MSRvid	2012train	638	none	none	A woman is putting on makeup.	A band is singing.	0.0
5797	main-captions	MSRvid	2012test	286	none	none	A man is drilling a hole in a board.	Someone is drilling a hole in a piece of wood.	4.0
315	main-captions	MSRvid	2012test	474	none	none	A woman is frying something in the pan.	A man is playing his guitar.	0.0
105	main-captions	MSRvid	2012test	154	none	none	A woman is slicing up some meat.	A woman is breading some meat.	2.25
1927	main-captions	images	2015	1293	none	none	A lady dressed in a kimono is looking at the camera.	Two girls dressed in black are sitting in a room making suggestive poses at the camera.	1.0
1051	main-captions	images	2014	70	none	none	Black and white photo of couch with purse at one end.	a black and white photo of a cow under a tree.	0.0
6167	main-captions	images	2015	500	none	none	A woman and a man are amused by headphones.	A man and a woman resting after exercise.	1.2
731	main-captions	MSRvid	2012train	341	none	none	A woman is slicing an onion.	A woman is cutting a carrot.	1.4
1071	main-captions	images	2014	98	none	none	A young girl riding a white and grey horse.	A young blonde girl in riding gear sits on top of a gray and white horse.	3.8
672	main-captions	MSRvid	2012train	255	none	none	A man is playing a guitar.	A man in a hat is playing a harp.	1.4
1312	main-captions	images	2014	454	none	none	A man riding a small bicycle.	A man is doing a wheelie on a bike.	2.8
1109	main-captions	images	2014	150	none	none	The seagull is floating on the water.	Large cruise ship floating on the water.	1.2
1625	main-captions	images	2015	386	none	none	Two skinny young boys playing with sand in the water.	Two dogs are shaking water off.	0.4
1123	main-captions	images	2014	173	none	none	Two people sitting at a table at a restaurant.	A group of people sitting around a table on a porch.	1.0
6109	main-captions	images	2014	714	none	none	An elderly woman catches a ride on the back of the bicycle.	The boats are on the water located in front of the mountain.	0.0
1684	main-captions	images	2015	549	none	none	Man in red shorts and white shirt kicking a soccer ball.	A black dog stands in the surf holding a red rubber ball.	0.0
6058	main-captions	images	2014	403	none	none	The bird is sitting on the branch.	A red and brown bird is perched on branches.	3.2
1048	main-captions	images	2014	67	none	none	Brown and white cow standing in grass at side of road.	A brown and white cow standing in a grassy area with trees behind.	3.6
1171	main-captions	images	2014	247	none	none	A man riding a white horse.	A woman riding a brown horse.	1.8
5983	main-captions	MSRvid	2012train	655	none	none	The flag was moving in the air.	A flag is waving.	3.75
5952	main-captions	MSRvid	2012train	453	none	none	A woman is mixing eggs.	The woman is eating.	0.5
877	main-captions	MSRvid	2012train	563	none	none	The person is removing the scales from the fish.	A person is descaling a fish.	5.0
5887	main-captions	MSRvid	2012train	66	none	none	A woman is slicing a potato.	A woman is slicing carrot.	2.5
1796	main-captions	images	2015	897	none	none	a white dog running in the snow	The dogs are running in the snow.	3.2
1727	main-captions	images	2015	684	none	none	A girl in a black and blue wet suit is surfing.	A woman wearing a black and blue striped suit is surfing on a wave.	4.4
5860	main-captions	MSRvid	2012test	640	none	none	A woman is dancing.	A man breaks a stick.	0.0
1657	main-captions	images	2015	484	none	none	Three dogs standing in snow next to a blue fence.	Three dogs play in the shallows next to a rocky shore.	2.2
237	main-captions	MSRvid	2012test	351	none	none	A cat is licking a sucker.	A woman is slicing cucumber.	0.0
1390	main-captions	images	2014	578	none	none	A bicycle is parked outside a bookstore.	A green bike parked outside a book store.	4.0
466	main-captions	MSRvid	2012test	701	none	none	A woman peels a potato.	A woman is grilling pineapples.	1.0
1196	main-captions	images	2014	291	none	none	A orange and white cat asleep on a leather chair.	A ginger cat sitting on an office chair.	3.0
6232	main-captions	images	2015	1251	none	none	A man with a grey beard rides his bike on the beach of the ocean.	A spotted dog stands on his hind legs to catch a ball on the beach.	0.6
1206	main-captions	images	2014	309	none	none	A woman riding a brown horse.	A person dressed in white on a brown horse.	3.2
1778	main-captions	images	2015	849	none	none	A little girl in a red shirt pulls a kite.	A girl in a red shirt takes a picture on a phone.	1.4
5874	main-captions	MSRvid	2012test	723	none	none	Someone is beating an egg.	A woman stirs eggs in a bowl.	2.5
637	main-captions	MSRvid	2012train	209	none	none	A woman is dancing.	A woman is exercising.	1.0
25	main-captions	MSRvid	2012test	38	none	none	The boy fell off his bike.	A boy falls off his bike.	4.8
915	main-captions	MSRvid	2012train	621	none	none	A boy plays violin on stage.	A boy is onstage playing the violin.	4.25
5928	main-captions	MSRvid	2012train	376	none	none	The man is playing the keyboards.	A man is playing guitar.	2.2
6367	main-captions	track5.en-en	2017	236	none	none	A dog walks along a beach with breaking waves.	A boy with an oar walks out of the surf and onto a beach.	1.0
6	main-captions	MSRvid	2012test	12	none	none	A man is smoking.	A man is skating.	0.5
72	main-captions	MSRvid	2012test	109	none	none	A person is slicing onions.	A person is peeling an onion.	2.6
5844	main-captions	MSRvid	2012test	541	none	none	The cook is kneading the flour.	A woman is kneading tortilla dough.	2.6
112	main-captions	MSRvid	2012test	164	none	none	A boy is checking a calender.	A boy is looking at a calendar.	3.8
5877	main-captions	MSRvid	2012test	732	none	none	A woman cuts up some vegetables.	A woman is placing skewered food onto a cooker.	1.0
57	main-captions	MSRvid	2012test	84	none	none	A man is playing the drums.	A man plays the drum.	5.0
1269	main-captions	images	2014	393	none	none	A young boy coloring with a red and blue crayon.	A young blonde girl in riding gear sits on top of a gray and white horse.	0.0
500	main-captions	MSRvid	2012train	17	none	none	A boy is playing a guitar.	A kid is playing a guitar.	3.6
1721	main-captions	images	2015	671	none	none	A woman wearing a pink shirt jumps in the air with her arms and legs spread to her sides.	A man wearing suspenders and sunglasses leaps up in the air with his arms and legs spread out to the side.	2.4
1408	main-captions	images	2014	606	none	none	A man riding a white horse.	A woman leading a white horse.	1.8
5880	main-captions	MSRvid	2012train	5	none	none	A person is peeling shrimp.	A person is preparing shrimp.	3.6
1221	main-captions	images	2014	328	none	none	Three sheep on a dirt road viewed from a passenger vehicle.	Three sheep in middle of gravel road.	3.4
1930	main-captions	images	2015	1301	none	none	A man is wind sailing in the ocean.	A dog is running through the ocean.	1.4
573	main-captions	MSRvid	2012train	115	none	none	A girl makes up her bed.	A young girl makes her bed.	4.4
